name,mean_LA(x),mean_LA(y),mean_LA(z),mean_GY(x),mean_GY(y),mean_GY(z),sd_LA(x),sd_LA(y),sd_LA(z),sd_GY(x),sd_GY(y),sd_GY(z)
1.0,1.1076454149749169,-0.6722060774006667,-0.30240876869541666,0.0168108701833056,0.1970107134487222,-0.4101967423487778,5.481848022922098,3.1762730509658312,6.762003777448316,3.0383988911957474,1.818409263731519,1.19734201077701
1.0,0.7909592382791666,-1.1531413640716666,0.007172565942500065,0.21625702731736113,0.2395369952346111,-0.36853965767119445,6.016965039592628,3.1711849961227236,7.303952015093324,3.1042192742356898,1.877116148910006,1.1735811405138628
1.0,1.015621575555,-1.0892758391175001,-0.2677819666908334,0.06674979745525003,0.16911800092725002,-0.47498696255622214,6.022807661474226,3.2846065705450007,7.07368578309684,3.402662956825196,1.903264452296566,1.1891710105102247
1.0,0.9507338089724332,-0.9957386870099169,-0.6260409304491666,0.07738569337588892,0.2654336220152778,-0.36034453561202784,5.535358990736798,2.9665653449557587,6.984709889986977,3.1019489368891895,1.8120031259264986,1.0891215128155558
1.0,0.9437373043918335,-0.8325273549773333,-0.4218082268275,-0.005546467306138882,0.1532227078729278,-0.44827463000247225,5.585874939719242,3.24684512174698,6.925732412441699,3.1776904034624844,1.8441136976084023,1.1844870559130947
1.0,0.8751940613456668,-0.5994867866420002,-0.49642947242583335,0.05159439821813893,0.24295453693830557,-0.3186813233290556,5.562200281791827,2.9500102464498483,6.770572211136151,2.752786564835688,1.7217535746021726,1.0556365458698649
1.0,0.9488558452850333,-0.7996719761325001,-0.23894225397116667,0.021682967476499986,0.16961798343730558,-0.45788682669950004,5.771653444046631,2.8955259660072397,6.918002258914139,3.3278803657709846,1.8033793965818097,1.2426115594036737
1.0,0.8748333444924999,-0.7934406184916667,-0.29012447077583337,0.04320009610986107,0.27795128323488894,-0.3323962069582778,5.975998524106089,2.5063460973731395,7.119867202641301,3.11878156095394,1.7930438479944018,1.1742198800537187
1.0,0.9133165737541669,-0.7789621303283333,-0.4452901660158333,-0.03612151657025,0.1263707360450889,-0.45502758424369444,5.819710058027623,2.708770175119244,7.264312616392261,3.363938530980271,1.7974023392610217,1.205705633512198
1.0,0.8568157060676667,-0.41136646281066663,-0.39370385612833325,-0.12373134154488888,0.21965687738237222,-0.28387425831997226,5.7856142604844365,3.016151906757522,6.696892005333022,2.7156595273684463,1.607171728986871,1.050136464102412
1.0,0.8859119085624999,-0.025047620829166645,-0.33691520068333336,-0.11942778405986108,0.19933085083211666,-0.36528860361472215,5.639944744516116,3.320895065166277,6.64244550848908,2.7619716327897845,1.6837150037844442,1.0770819976734292
1.0,0.6508033233451332,-0.7177999680533333,-0.2234107644416667,0.07930645651450001,0.19172060147591666,-0.32493233694302776,5.696370406215028,3.3005988344876385,6.491736831828106,2.679468323160713,1.575045187035249,1.0108902925086822
1.0,0.8815699332371666,-0.58066677629,-0.3884420139541668,-0.061313919554194456,0.24769391345566666,-0.34679184430355553,5.354746439322357,3.3850020209261857,6.550074049813822,2.8746570721470674,1.6466810238594531,1.0520395227810404
1.0,0.759283467155,-0.8935025464229166,-0.2050657453690833,0.10318364716847221,0.1375122813609722,-0.35180083990563893,5.51756712516844,3.286887954571274,6.715933159689098,2.6924130469646737,1.671046486757817,1.0307439567968195
1.0,0.6899026787379999,-0.5748723511483333,-0.38803701102499993,0.013334183134777768,0.2510639753369444,-0.2672588433085,5.257139416556291,3.3001535378618683,6.066632911574986,2.4441539669412538,1.5887541776655068,0.9299551542165378
1.0,0.6736950524699999,-0.7660917769111667,-0.03536270300000005,0.051593919898083325,0.06432599359980551,-0.38765540276694443,5.245191492577501,3.174158441465786,6.3181049731585235,2.6054233697956977,1.6511593171321037,1.0091177822747317
1.0,0.8430490596233332,-0.6727159884441666,-0.34758778545499996,0.06524904263455554,0.23108246951188888,-0.2886392722476389,5.620220815972141,3.022370665964858,7.073603192434596,2.7548388225612643,1.5187914734847967,1.0361937777481092
1.0,0.8429779441898501,-0.5712941627694167,-0.3532231955225,0.08318950420555554,0.14659771667316665,-0.3564449733761389,5.259223171241599,3.2057627723018123,6.854073020768028,2.7448720248708747,1.7961136475933472,1.040974749181572
1.0,0.7937831289633,-1.45786745263475,-0.040553701162000036,0.17099303457569448,0.18149038288077782,-0.3467188453195833,5.7993635055888255,3.2619715825432882,6.436534329748407,2.8222302550365894,1.7736478167453096,1.0485134318096494
1.0,0.8074405918175,-1.2536359453408332,0.12360485544716666,0.2051805021391667,0.26648450899158327,-0.3276832735122501,5.608348382177831,3.151095907027851,6.724947208371561,2.765396712573985,1.901115843869386,1.0093735719601753
1.0,0.7351046508400001,-1.0849932320835,0.06649883782783332,0.08881203475397224,0.0696098913867,-0.39878470403855554,5.634443311975949,2.940475458901202,7.170149667262109,2.9325848467668454,1.8727587744297733,1.0415728099073762
1.0,0.7531366877816666,-0.6827123414695333,-0.004676362267500025,0.43651664277172225,0.01305262635888892,-0.2452373612571111,4.818236501645316,2.8402682616447903,5.696955472640699,2.3438897991021044,1.8367933578310904,1.0076938703307743
1.0,-0.21811545998816664,-0.3062357838141625,-0.01906395496716667,-0.07822055245458333,-0.2614659656185,-0.4747314685884723,1.7016693277673882,1.171056043171193,1.7406576947658376,1.0497318942168048,1.6090120078533894,1.2388842509159532
2.0,-0.0026712921882111117,0.27734973802697227,-0.046388886709472235,0.005047933780805558,-0.052037721717777784,0.11586542484150002,2.0841804869515155,3.861269359546426,3.1081147215963094,1.3238424981247094,1.3552472464020886,0.5631638004143241
2.0,0.10874116887735556,0.1400961102136111,-0.33820855723366666,0.02704540727236111,-0.04757553852116665,0.08563530845066666,1.9568017632097707,3.5830447097547955,2.579871326286417,1.301295767112231,1.1279954853783476,0.5315564942362799
2.0,0.07131188552258334,0.13493236765833336,-0.3257936031213861,0.004077775645416668,-0.06274333009830554,0.08739893647256529,2.0793090555207248,3.539112127559921,2.724105950379993,1.3272592645754626,1.200380452573505,0.5452089782079463
2.0,0.15184955910272221,0.14457658176030552,-0.3642106157289555,-0.013269694757861121,-0.04240313577997223,0.11602671364695416,1.9804703635149468,3.7053809374196227,2.883357975922825,1.3584976769798318,1.2767834659101995,0.5545379900770466
2.0,0.17514565210205557,0.2052081872663889,-0.36333500274719444,-0.018977103998611113,-0.0470678326359722,0.09698967482736111,2.0352935459658243,3.699313879501932,2.790279259920904,1.3559234198021997,1.2288174043980187,0.5359187169256062
2.0,0.1982022970530278,0.19399191674075833,-0.3780599971716389,-0.04187059120527778,-0.003046955351972199,0.10301409014272224,2.192313625894149,3.9247005182562664,3.075898278783813,1.42597520025586,1.2977621471516614,0.5616612005715683
2.0,0.18472057178991946,0.1734104964329722,-0.2856499553375833,-0.024127500762222216,-0.05485947144361109,0.09873759580222223,2.1180199320713142,4.050232867266487,3.1061322192113807,1.4141514988253359,1.3182143021070662,0.5817165758617936
2.0,0.21553752013369443,0.1877422550158333,-0.3054019419159611,-0.021011700425750006,-0.055719697763055576,0.10776011197375,2.1354587470939435,3.949703644474773,3.094127750995383,1.3946853904865342,1.3030392678445013,0.5726829065475146
2.0,0.234320556803,0.1637943802256278,-0.2765007262883889,-0.001057921397666668,-0.04813711311830555,0.09981774279242638,2.099252847189365,4.054633019994172,3.1261501975141024,1.3575312392249865,1.2755362730351347,0.5873908694612353
2.0,0.16726940696517223,0.15477268353416668,-0.29863938270313883,-0.0026705939792777697,-0.0708237661407222,0.0804155685464264,1.9729551083118624,3.4417346869411225,2.618243992003494,1.3547758389538949,1.1751822711359772,0.5310728249643156
2.0,0.20947752991869445,0.1388240481790278,-0.23469127711252782,-0.02554845144938889,-0.06243588341858332,0.10735686885075973,2.1138770906128506,3.869477340957557,3.0263759813936275,1.3709711247541025,1.342706959378744,0.5469071953674094
2.0,0.23571964073694446,0.1519084073719445,-0.2756882585652778,-0.01128822327494446,-0.05156844599566668,0.0868788198700278,2.0464429471905485,3.7797699172296455,2.9055572365046367,1.3569723485942888,1.2526683520289008,0.5535382994729225
2.0,0.2819574546778056,0.1518616287144305,-0.28871841988448615,-0.00321542855955555,-0.02763456540580556,0.09697412792130697,2.006311148924887,3.8656667204764235,3.1492355049383423,1.3791541164234955,1.2434507425888088,0.5422307149944294
2.0,0.2916522638333333,0.14116411653972222,-0.25227744687966663,0.03638239923552776,-0.05072726209463889,0.09533278627101666,2.0315062718624723,3.9257082445243636,3.0452877908656917,1.3211356239924152,1.260713413601475,0.5532122444605455
2.0,0.32643451180394445,0.14780739884033336,-0.2487085999626945,0.017917790157111105,0.06720082245819445,0.11166768902544445,2.049628636804222,3.772005954270682,2.951420375873263,1.337385219722007,1.320662156535994,0.597879951273862
2.0,0.1533408688825833,0.08951370376469445,-0.25453929251083335,-0.008510289352444442,0.08833801786786115,0.14167931495347222,2.051591360466577,3.6215932436592313,2.9530322297720604,1.3543524928141335,1.3264921142289723,0.5986212080255046
2.0,0.24584943526966668,0.16712356332761114,-0.27115500902394446,-0.04167535580855555,-0.01986342061716667,0.10588216581239861,2.0835561587181948,3.7858293800570237,2.8639433292541945,1.336209755211034,1.328432268738063,0.5605609633851072
2.0,0.2915736334566944,0.17363984441102778,-0.22314566244749998,-0.021484608013138905,-0.03439260634766668,0.08198129515460278,2.1483990262342716,3.6216583216468514,2.6937852556502007,1.3683594703632982,1.2187021379571046,0.5173639386816778
2.0,0.24198709978266664,0.13679185833861113,-0.21920936206652775,-0.022046618576916675,-0.009909658861527776,0.08507304361216389,2.0271486747675627,3.523731447335003,2.5854426004138373,1.346413355957045,1.2226153433102394,0.5360748723859162
2.0,0.35526823711805555,0.21497819514472216,-0.22998522059583337,-0.009928745076833358,0.03241920500430556,0.11747729087169444,2.0315052560815214,3.559247067975035,2.875018891982926,1.3788806125237494,1.2956704307206872,0.5788695208175547
2.0,0.24296461462460775,0.10939997309166669,-0.14209533701847227,-0.021695361064861095,0.06666604432875,0.11784772671755557,2.3132815094287884,4.226993458629067,3.192060795738481,1.4000456576612563,1.319938658715336,0.5690172117292502
2.0,0.3139040984528333,0.11779685832266663,-0.18725224695500003,-0.009119531041944443,-0.06703969913694446,0.09322969291183333,2.5628546463988355,4.171826996215615,2.9394431957352487,1.4066487906873493,1.2766744357795174,0.5044532746380876
2.0,0.28093267570102776,0.07789506973655555,-0.19645131420722223,-0.006816372471944471,-0.052696304042583304,0.08286549111597222,2.091287060992008,3.5698429885075202,2.7765627417964756,1.3433548448956507,1.238964830505037,0.545850549302907
2.0,0.27555352762116664,0.18754121339958332,-0.16866675764622224,-0.017685652244972244,-0.11494044360477777,0.07887528830334306,2.0503480036073736,3.673659416829335,2.800830979816247,1.33126339898255,1.293421002822636,0.56385577652015
2.0,0.2392753819413889,0.1637838492272222,-0.1338335067738889,0.04635698610111111,-0.08152708188291666,0.06753746894458333,2.0182051446878693,3.4030166444632375,2.685835894971014,1.2897570185257963,1.2097074192576032,0.4829289321058425
2.0,0.23810181982858333,0.06639413781033332,-0.24776421520902772,0.04287505397655554,-0.06422801873172222,0.08865149726373195,1.9413345628608185,3.384545547487911,2.7734270529547667,1.32081344471598,1.2530171931353191,0.5113025106391623
2.0,0.24112678733694443,0.08375401621111113,-0.24267353527208332,-0.01853903089738888,-0.04092388148961111,0.08289518679448195,1.9366052700643395,3.481792836346886,2.64635040404617,1.3318656119670842,1.185513893056224,0.5360549799481511
2.0,0.23239824959680552,0.14350353601444443,-0.2437804501562222,-0.038875684910666654,-0.008121345076222208,0.10530822776484305,2.0347356754964583,3.730059176370599,2.8561918922104823,1.3406053158438507,1.3084738448637399,0.5732416045753868
2.0,0.23153126251521944,0.1608523935196611,-0.17869384704280558,-0.028774803726638893,-0.02190091009458334,0.1035246619967875,1.9694604401083968,3.5230504641938554,2.7445123116711674,1.3184204272421187,1.2524911658234743,0.5449742497335984
2.0,0.18210718309877774,0.21498106950833337,-0.2099152934402778,-0.032273627680083315,-0.032968494462499984,0.09934480923670416,1.937123480428939,3.818757360805534,2.8477348761044534,1.3437725726188459,1.259065155564512,0.5384548948167994
2.0,0.2584904151317694,0.08322220879055554,-0.24528600716327778,-0.01734974648013889,-0.049887080478222226,0.09460285586052777,2.4127646973111183,3.5363817374565167,2.593949648190543,1.374114753259273,1.2228363739499608,0.48160992175405704
2.0,0.30996541519858334,0.2646394417151694,-0.30887783392863893,-0.0021051057644444525,-0.03168386772872222,0.09834011533526667,2.2246723444367307,3.2344267320359026,2.7186394533026292,1.3537719599906453,1.2231299145958172,0.5362561452129146
2.0,0.16659660183907832,0.0674578086497778,-0.3048175347602778,0.0749815624711389,-0.0957185196127778,0.08892530155369445,2.188034792207,4.126470340370053,2.8972756074797608,1.277908282953093,1.2562490794061207,0.48883530430273125
2.0,0.22050324339458333,0.06640805063555558,-0.30693807806305556,-0.014926408705222194,-0.06079643243205556,0.10431099908636111,2.12938605740855,3.84069724289203,3.1211247984254538,1.3903846944470581,1.408699503833888,0.55743708155188
2.0,0.23320662129838884,0.17061575885175556,-0.35428709054969443,-0.012658848086222226,-0.03959634147441663,0.10829320303791803,2.138115862435303,4.178390832277952,3.273982438950836,1.3950431435247312,1.3689863795856134,0.5725924507290573
2.0,0.22641523505461114,0.14110824364569446,-0.3949184923863611,-0.014163633272138891,-0.04584194300102776,0.12905150610141666,2.2689487396729477,4.1951739462946405,3.3302933446468517,1.392695038446225,1.4376650154448347,0.5943823759378196
2.0,0.2887286588080278,0.19495979947150277,-0.27908295041000003,-0.0031166878136111007,-0.02892981965427778,0.09677466968704722,2.109266576090521,4.142833793479645,3.3164458732739606,1.3964516738242498,1.3231606071746933,0.5845866967247526
2.0,0.25146266318355553,0.14647116879802777,-0.2797827953792916,-0.012042494737388883,-0.06938495678216668,0.09362982892679723,2.1879068294728587,3.82581095729948,3.0858360819527273,1.3960856013661682,1.2989257544848658,0.531900480483098
2.0,0.33805909213230556,0.20206168271386113,-0.31439372174147223,0.008891374698916649,0.06166296639144441,0.11152842697777776,2.182829131195813,3.9817434611824205,3.261384636084303,1.4173615324881865,1.3417680821949616,0.5957346062157615
2.0,0.24104137442987222,0.1521996116313889,-0.1711732309366389,-0.0012079021133889018,0.08281580317766668,0.12499026827627775,2.2466011282926672,3.8479558228256465,3.252559866268947,1.3836171930415202,1.3259619862098695,0.6076244601377868
2.0,0.14182714661870002,0.2227617288947222,-0.28056485765083333,-0.0033706973279444695,-0.0561311204793889,0.09814437063247361,2.172988671412813,3.934965017358251,3.048854237565323,1.3944520409226848,1.2984029302556632,0.5438736911770944
2.0,0.2386033136266389,0.1744324609069722,-0.2786635012522778,-0.01503766363930558,-0.04313528772511111,0.09108155162975974,2.0323318708537847,3.519112112858706,2.9440017442026405,1.3583543647630887,1.3122202928343438,0.5470578787300493
2.0,0.30110151964897774,0.16419792917588893,-0.3405002508316111,-0.011469819925444456,-0.044178605449055545,0.09204340638444446,2.1494127787813166,3.84617710153712,3.053196038925807,1.4015962514620224,1.294099293220545,0.5771394523737642
2.0,0.2239034852633333,0.1766550031816667,-0.25314024348686115,-0.04591779327141666,-0.013815065914722228,0.11176631123645557,2.4018779184987857,4.650318048142064,3.659800221365976,1.4911586456745891,1.444182339953045,0.5695866252116312
2.0,0.37073236873633336,0.17325745817530555,-0.3503884623189722,0.018679226805777775,0.011451763540138866,0.12833022730220417,2.180747613653549,3.4053146791806723,2.9352041651759095,1.373958948341007,1.354691260981086,0.5858933073611166
2.0,0.2471916209010278,0.2584011482278333,-0.3618557964790278,-0.07880834412852779,-0.0006774915440833122,0.12029305011303751,2.5558039909040677,4.35278381190587,2.9993736861029694,1.5016410792098185,1.3008916736700509,0.5759016587003737
2.0,0.1779413161619167,0.1384798096026389,-0.4066900327211111,-0.02019698542016667,-0.014152870679055548,0.10042862375177916,2.0783131370478496,3.8768991647561504,3.0479078477272905,1.398742119277148,1.3000118276913963,0.5513038602203381
2.0,0.20498297982427777,0.1359547005141667,-0.24286052407191672,0.002392344442361107,-0.0446592847593611,0.10891668637129721,2.076337461643468,3.995854805285598,3.254064387196253,1.4049595484669781,1.3395453197508898,0.5825033865769572
2.0,0.3018887911742917,0.19582868164035835,-0.2967303876048333,-0.02092594148436113,-0.026081280265166658,0.08876689123741667,2.402718832064664,3.9787435429304683,3.1613057030618523,1.433754482510216,1.3491398272003625,0.5263092882793932
2.0,0.3476822460021944,0.1631924068160277,-0.34058076889777783,0.011032587851888908,-0.052906633276805566,0.09979089258656527,2.4801726040417296,3.7466376990824304,2.903565182087486,1.424508246897957,1.295467805204369,0.5346397935568616
2.0,0.24296295840961107,0.3022089077588889,-0.3214763290784166,-0.010156753872888894,-0.07155457829208332,0.08500256465947223,2.407679369246779,4.1119852533923975,3.106995548927247,1.4339771191411252,1.3143436213190969,0.5363291903374252
2.0,0.29963405139688337,0.2214846998339722,-0.3832530504269444,0.006293192828416648,-0.06589844206888887,0.09909418767155555,2.503068936836351,4.172965578730928,3.0003094795146756,1.4410885434948901,1.3070719415812635,0.5394423418877898
2.0,0.3765316792154111,0.1372904356006111,-0.3317611822505,-0.0005809107771667025,-0.08054618753180554,0.0797025264738611,2.300786104070995,3.8553092757118756,2.9430869562634,1.4492849132122312,1.3123847590467155,0.5664096696584842
2.0,0.21661048078185557,0.1743486455385833,-0.3423651243655889,-0.03724149048063889,-0.007346788471111114,0.08903471649125,2.14870175930388,4.274844157586343,3.3101270852604467,1.3754641579491749,1.3569803107265583,0.6037466979905199
2.0,0.33407994630197224,0.23044106722961114,-0.3408438727607222,0.027974197849527756,-0.057631496356805555,0.07715476202025,2.520750112728751,4.250886184563815,2.9326906743016266,1.4183326723922953,1.2404204508594145,0.5095549856246283
2.0,0.12695631552999997,0.11350540329505554,-0.20703303505686113,-0.0631967800956667,-0.19967542309105557,0.07024819357479445,1.9929917246699518,3.138881473829641,2.5700211999080014,1.317497117985856,1.2857825557605937,0.44666288212971667
2.0,0.21826438887875,0.1469648712020972,-0.4991126904394444,-0.012617822517777762,-0.09733631407827778,0.08326991696962083,2.0574662804956207,3.849817145792979,2.7625471562030874,1.3946169235794346,1.268569034429632,0.5235748314470828
2.0,0.26478876724763883,0.16175483707519447,-0.4505493620331944,-0.023580415579305562,-0.004935651687555544,0.09530166618186113,1.9536907511127004,3.7470826673741495,3.0746001811390173,1.3595680261492704,1.326985674702226,0.5698147962793633
2.0,0.29377875130830555,0.1917679039740556,-0.33981409949561114,-0.01321439956902779,-0.0706058445498611,0.06085582717799999,2.0496752832392384,3.7177268310243226,3.0669626800017133,1.3691551375464794,1.326287222446137,0.5283531721331738
2.0,0.3571121878156139,0.13679744389736107,-0.3010774238947833,-0.007488487069861118,-0.03304933444027776,0.10175482881798194,2.4433070262384753,3.907672126163944,3.1199958210661722,1.4005570602738802,1.3459073342058185,0.5404139508250722
2.0,0.3569721837247778,0.1908808568425,-0.2572963725063333,-0.010808538735583314,-0.04054242330147223,0.10318642972579721,2.5072025919873915,3.3323451665863946,3.0507070284428233,1.404680043121882,1.2913248006138405,0.5243850566937439
2.0,0.3355088366783611,0.18859089303675,-0.38232240719372224,-0.014585180009138886,-0.07694665785530554,0.06886604788302778,2.577574038513175,3.8093079885333236,2.890221271054656,1.3994302312116333,1.2712872397036368,0.47470855234510295
2.0,0.2871943886196945,0.19717712216550556,-0.27065065388055554,-0.006474414200416672,-0.037784720603333356,0.08683551423194445,2.62526246889427,3.9191114456347615,2.8291589650276245,1.387194254319422,1.177246552377966,0.4826386222528554
2.0,0.32092254828583333,0.17789853881369438,-0.2799346191030556,-0.001872936515111133,-0.040727980156777775,0.07297255023375,2.486337449212477,3.5001317206784215,2.647145775324153,1.417299962771277,1.198934924142083,0.46680815207921034
2.0,0.280408096141375,0.20768216602802775,-0.30465556289263884,-0.004449648022527792,-0.03870309107597219,0.08809442413925,2.5836961040920507,3.9777812473651393,2.8711642127667028,1.398262008695634,1.264954576376009,0.5016222385715929
2.0,0.3443736264049722,0.1868589630503,-0.3501489058541667,0.0032669757177777705,-0.037546722084722206,0.08280411205781528,2.429768329987621,3.7738901341850286,2.6910276338810517,1.4186366585538472,1.2970532364435507,0.4896291131272706
2.0,0.29478649190672224,0.18638260640344442,-0.3313220334536917,-0.028074720069305552,-0.05610498584152778,0.09050319315783474,2.613883692034736,3.7073132653804843,2.7396192320549,1.4260664426787775,1.2779809819098085,0.44278052190519557
2.0,0.3386883860408611,0.22981582054766667,-0.2749351948143889,-0.006715295096972191,-0.049381411844611096,0.08677616209205695,2.431475467185217,3.653963063666529,2.7548286776582778,1.4335089904727742,1.2016877800196555,0.4466696600666203
2.0,0.3030550089283333,0.13424060243694444,-0.315539352797,-0.016775063622777774,-0.036779238204861106,0.0883841876762875,2.6006681201967297,3.955307759307746,2.9972687817251007,1.3874804349758014,1.3245337611098293,0.5012040244250023
2.0,0.3222537788673889,0.2251592953318334,-0.2202813078491667,-0.01346485514897226,-0.07184772115186108,0.09446036093436111,2.6656802811758475,3.9906318357112327,2.775787664047269,1.4372601491545203,1.3056685589446724,0.4880425890357436
2.0,0.3652317719907778,0.23691662974250002,-0.32803803197500003,-0.006540191872750043,-0.029423382656944448,0.08817379882535277,2.712757818296795,4.3718837824531045,2.781159563189283,1.4175644901297397,1.2734004217229773,0.5012874486761956
2.0,0.30883822025080276,0.17170053190983334,-0.2567206038202778,-0.011090731207944439,-0.04717033770355555,0.07121039601702778,2.520765909350485,3.5107508861174446,2.656763081190606,1.390737434595407,1.2420753261392938,0.45981806667604413
2.0,0.36652852760931115,0.19300234079267223,-0.1820816629284722,-0.007381172051416657,-0.06556559324858334,0.0720713217335278,2.2767538335474993,3.286161595004901,2.4840217937470994,1.3796845830353823,1.1235765281416406,0.41148991039989846
2.0,0.3412078129690555,0.17836063488641665,-0.2841833643979666,-0.012031377066555571,-0.049894031842972246,0.08534300582844445,2.480196613726564,3.447698670718068,2.7494545541516024,1.4074969853891832,1.256466267354155,0.46929284839522767
2.0,0.3822562585847223,0.1868019950083333,-0.2974551966902778,-0.018543826488249985,-0.011730042584444421,0.0917422539858889,2.833560567568994,4.026254810118281,2.8492165855750486,1.3932947471977786,1.2992340179091544,0.5186824053278469
2.0,0.323845211625,0.23346093680474997,-0.21481619198505555,0.00135685161955557,-0.05994633979480555,0.07193206797416667,2.3931653116029805,3.5034041466518286,2.5874732970649292,1.3775947581753198,1.223454611804959,0.4368024555893693
2.0,0.2849480809104723,0.1495380074853889,-0.16825709803805555,0.038721191169111144,-0.0384608868136111,0.07652656987917777,2.4062770446904906,3.213907790973196,2.611134358270784,1.3565314211411559,1.1067573247307134,0.4022987433650993
2.0,0.23106514149897217,0.07013291402527781,-0.27030396679172225,0.01750503614574999,-0.14250083496794444,0.095949453692825,2.4369699146380435,3.4565684278249376,2.5084130795133097,1.3057574132274634,1.2275297266135528,0.39991311073224495
2.0,0.21144347744736108,0.16977716560863612,-0.25548809503436115,-0.08758176641863887,-0.16574623153,0.08753034844573335,2.3597275359693475,3.7198804276421935,2.5013764959250473,1.340310257505192,1.2373000189077215,0.3768776183024332
10.0,0.0751937037745,-0.06510458758283333,0.16851778074041668,0.13895182323555555,0.07156274989525002,0.26929754779738885,1.4069816813834413,1.211032039601891,1.294569183579421,0.7457563074756516,1.0132501227599886,0.8169854988751121
10.0,0.028253645089583338,-0.059744733890333336,0.12695456811464004,-0.0327291653888889,-0.0810651335741389,-0.017836884481333328,2.518017786374626,2.3116977283819344,1.957370625502719,0.9032428229609463,0.9828548199888606,0.7106706484388454
